image_path,aic_class_id
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3d918f29-4267-4af3-bd42-009480633b8f___FAM_B.Rot 0454.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3daa917c-f13b-4a6a-ab60-b544916c34c1___FAM_B.Rot 0547.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3de6663f-78b4-49e1-a084-76805d7f3733___FAM_B.Rot 3425.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3e061aca-cb0c-4cd5-99a2-ea33ecea117c___FAM_B.Rot 3380.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3e3a84bc-ec5a-495a-9687-f5b1aa0b5836___FAM_B.Rot 3322.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3e3a858c-ef05-44a2-9370-bb8bfe754a28___FAM_B.Rot 0595.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3e5adab5-7d96-47c2-b927-936237c00044___FAM_B.Rot 0415.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3e9bad2a-43e2-4646-aa5b-8b141a6966ce___FAM_B.Rot 3258.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3f092a00-8ffd-4bc7-9c33-17555cb192c3___FAM_B.Rot 0654.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3f70c9d3-cf8a-43c3-87e3-c7a788579e7a___FAM_B.Rot 3534.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3f82a8c0-b79d-48a1-971e-8ae69f34dc0e___FAM_B.Rot 3012.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3f95e811-027a-4e6b-ab46-7dd5dd4dd2fd___FAM_B.Rot 0758.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3fec6e37-1880-4c71-8b54-617ba9209270___FAM_B.Rot 0394.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/3ff156cc-1dca-4adb-9a14-ea922e0cd9d4___FAM_B.Rot 0745.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40240052-2bba-4ad4-acce-8641a309a5ac___FAM_B.Rot 0730.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40a20631-ebe7-4249-bd54-33fb175faf0f___FAM_B.Rot 0442.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40add895-b8e2-42ef-af05-5d13bd5554c6___FAM_B.Rot 3475.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40b0b3e8-d591-42c2-9e59-a8daaf9f2f44___FAM_B.Rot 3491.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40f7f974-67d0-4a8d-b1b8-386007854643___FAM_B.Rot 0471.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/40f8f9da-fb45-4cde-b969-3ef1fdf8e713___FAM_B.Rot 3097.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/41683bde-b97c-487c-b342-ed4cf21d129e___FAM_B.Rot 3017.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/416b800e-ab38-4fa1-8de8-54768869dd1d___FAM_B.Rot 3313.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/422245a4-9a54-44af-90f5-f9428cdc5e43___FAM_B.Rot 3166.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4231101f-c683-4711-9949-b99e5ff30e64___FAM_B.Rot 3396.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/42aafcbe-ea42-4dc5-bb1c-8e30ec255b6e___FAM_B.Rot 3178.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/42aecd06-177a-4efd-9647-2a5dcda46c9b___FAM_B.Rot 3299.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/42c34247-fd53-447e-935c-ccac6306cb71___FAM_B.Rot 0611.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/42e774fe-ff8e-4044-8dd5-5deedc64c991___FAM_B.Rot 3148.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4316c1d4-def2-4b34-b4ee-b97c9dfae1f2___FAM_B.Rot 3583.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/436af3f7-4b6b-451b-a8f8-0b5049828384___FAM_B.Rot 3625.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/43998835-9608-4f1b-bbe8-d63cfa815390___FAM_B.Rot 0383.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/43b547bb-666c-4458-b918-ef98ab08d02f___FAM_B.Rot 0691.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/43c2e0a8-2007-48cf-9f06-af5a3d651298___FAM_B.Rot 0623.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/43fbcf64-eb79-4406-a832-a7567775a94c___FAM_B.Rot 0407.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/449d4da0-3b3f-4b74-b710-f74f09a3ed69___FAM_B.Rot 0334.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4559bac5-ad03-4813-a521-84b03ae84a5b___FAM_B.Rot 0335.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/45631fc9-ee25-4556-acba-12eab79ec01b___FAM_B.Rot 0708.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/458d2f09-f646-42e6-ac1f-0aa5e123c127___FAM_B.Rot 0583.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/45b6a769-0ac8-449e-8470-ff55515a34a7___FAM_B.Rot 3047.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/461ca062-5f02-457a-a060-7ba8d459878d___FAM_B.Rot 3427.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/46f54ca2-1e76-41f0-91a0-63970971f874___FAM_B.Rot 0750.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/47590c82-1467-4008-a9a0-27d9f12bada5___FAM_B.Rot 0594.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/47682bea-7eb6-4c69-8833-e0d43f2a64ad___FAM_B.Rot 0718.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4775c72d-1bc1-4cef-96c6-dd0bffcc276d___FAM_B.Rot 3088.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4791dabf-156e-4f0f-b922-f2c7f25d5102___FAM_B.Rot 0500.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/48494df9-56ac-4220-b00c-a12dd303aa63___FAM_B.Rot 3189.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/485c3608-0e75-4c55-acae-65b5c778f6d1___FAM_B.Rot 0333.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4885eb16-083f-4132-afa8-8185eb86616a___FAM_B.Rot 3264.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4890481c-3eb1-4fb2-afd8-0e22d0dd776b___FAM_B.Rot 3406.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/489488d6-c257-4644-aefd-37ca4eb8b615___FAM_B.Rot 3496.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/48b865b5-e7c6-45f1-994a-b2b1adc2cff5___FAM_B.Rot 3379.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/49133104-ac26-4ee4-ae4f-5901eff03cfb___FAM_B.Rot 0586.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/493fb6d4-ab6e-4e65-b365-d9c37c817e0b___FAM_B.Rot 3516.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4a0e8241-b8c4-4e01-ab1b-7b8ff77f4b6f___FAM_B.Rot 3118.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4a73015b-dbd0-417f-98b3-2016561c9bae___FAM_B.Rot 3577.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b052d59-caee-4a85-9ebb-27bf987e54b6___FAM_B.Rot 3016.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b0efd47-1736-40e8-844f-077a0cf12294___FAM_B.Rot 5104.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b4c5485-62c7-4b05-89e7-2b200788337d___FAM_B.Rot 3519.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b58bd4b-a23c-4677-b52e-5301a120c981___FAM_B.Rot 3150.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b7b10cb-99f2-4688-b5c8-b820c3214845___FAM_B.Rot 3489.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4b91056f-d3f6-4bdc-9387-7f8458993878___FAM_B.Rot 0757.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4c2cf28e-6bec-4105-bdaf-b36fb046ab3e___FAM_B.Rot 3024.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4c6fe690-8921-42ea-ab54-06bcc21de388___FAM_B.Rot 0505.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4ce501e4-f2e1-446f-a65e-2545ab9afb90___FAM_B.Rot 3402.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d1aa43d-81ed-4535-a680-c998f4d7b974___FAM_B.Rot 0732.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d1cb709-f730-41e0-9beb-f793d4c24d47___FAM_B.Rot 0524.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d7a3011-3007-4854-8d1a-12bb807073db___FAM_B.Rot 3283.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d809b95-8d11-444a-ac84-e5e327c843b1___FAM_B.Rot 3584.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d84bb47-ff52-414c-8c1f-21826e25876d___FAM_B.Rot 3371.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d8e130b-809c-4f17-b724-83463c8fbbab___FAM_B.Rot 3092.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4d8eb211-0ad4-4cac-be0a-56d5d0ad9d8e___FAM_B.Rot 3008.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4dca234a-1cf7-4524-ade0-7aadda601943___FAM_B.Rot 0525.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4dd5393a-fbcd-41da-b67c-5f74c3a5851d___FAM_B.Rot 3336.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4dfc3e8c-396e-45d0-a023-b05af824cf4b___FAM_B.Rot 3624.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4e15bb20-cd99-4a38-b9e8-4a5bd97d8f07___FAM_B.Rot 0719.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4e9dc57c-9d1e-4e31-bb7e-a744a67d98ed___FAM_B.Rot 3263.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4ea5f522-3623-4ee9-9a13-4ea63404c500___FAM_B.Rot 5070.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4ed51751-01c2-4b59-8b10-1e8005d2e421___FAM_B.Rot 3467.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4f2e0b9d-ad36-4b62-a475-66f13ce3320b___FAM_B.Rot 0492.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4f96ed73-52e2-4f42-9c1c-afb7d89ef39f___FAM_B.Rot 5066.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4fa15c09-e065-4687-8a17-89dd047b76a5___FAM_B.Rot 3025.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4fa94bfb-d2d9-448e-b3f5-498ed75e467b___FAM_B.Rot 0507.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/4fdd1c1a-33fb-4409-8fbf-40f416abfde9___FAM_B.Rot 3272.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/501a0cbb-28ae-43e1-a17b-81e6a3ac9ce8___FAM_B.Rot 0550.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/50911cb0-4fc0-4403-b42d-d21b60b76ed6___FAM_B.Rot 0422.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5092a40d-5a54-4969-ba1b-81021732a6a1___FAM_B.Rot 3477.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/50b94540-6e19-4dc1-9562-4d005bc609c8___FAM_B.Rot 0439.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/50dd2895-09c6-48c4-b4f5-a66c5ffbfc48___FAM_B.Rot 3555.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/50e831d2-ba5d-4955-bd33-578299a6a446___FAM_B.Rot 3458.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/513c17f5-6161-4fca-975b-d8dca8912fdc___FAM_B.Rot 0591.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/515986ac-032f-479a-a71b-085e2e1d61c7___FAM_B.Rot 3404.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/51a3a7f8-42e9-48dc-9627-8f89da067e62___FAM_B.Rot 0650.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/51a8eb51-21e7-45b7-a38a-51524c8bbaf3___FAM_B.Rot 3130.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/51beded3-3dc0-4f1f-a6b9-45c74612b9a1___FAM_B.Rot 3005.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/51c9650f-6098-45ac-a58a-57d376557db5___FAM_B.Rot 0542.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/52018b03-b024-4eb9-b19e-b62fd70a2523___FAM_B.Rot 5037.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5253392d-9dc1-45cf-8f69-ac81ac69db47___FAM_B.Rot 0518.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/526120a4-30bc-4cc6-81c2-5279221c4f69___FAM_B.Rot 3457.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/52d883a1-8dd7-4d37-9b02-158ec8f3ae1b___FAM_B.Rot 3128.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/52f0c3c4-e53e-4c49-afd1-471d9d12ac71___FAM_B.Rot 0345.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5341122a-a70e-4c34-a92f-4d7faac26450___FAM_B.Rot 3116.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/53cbe716-ed64-4a97-afe4-804e43459df2___FAM_B.Rot 5034.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/53e3967e-a5cf-47b0-a2aa-08f0de24b815___FAM_B.Rot 0423.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5407b5fb-baef-4311-8d3a-3eeee4e46115___FAM_B.Rot 0469.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/542e6e4a-b83f-4ffa-bef5-f6c79edf75c1___FAM_B.Rot 3512.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5438fe9e-1922-4e2c-8371-993cf0dbb506___FAM_B.Rot 0697.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/545a1e0e-4a22-4bfe-94dc-29c0956ad4d4___FAM_B.Rot 3187.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5495808e-cf34-4992-9e68-e93524d5f60e___FAM_B.Rot 3526.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54a1ee91-785b-4562-bc2d-47cdfdf3c07f___FAM_B.Rot 3245.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54a79623-0d67-426d-a689-b88d26c2376c___FAM_B.Rot 0599.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54a8fdaa-3cd0-413c-bf83-299806f20623___FAM_B.Rot 5072.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54c4b168-dee9-4c20-8b41-3aed28fd3aca___FAM_B.Rot 5089.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54d291d6-7cfe-489a-b03e-d79a62fa158f___FAM_B.Rot 3265.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/54f5ead3-b7f1-4320-914f-9dc9652c705a___FAM_B.Rot 0419.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/554d21fb-757a-47b5-97af-22511dc8dff3___FAM_B.Rot 0647.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/55740c50-995e-4bd4-84a1-d73475041d43___FAM_B.Rot 0522.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/55bd709e-4202-4175-8d60-5302eba8e3d1___FAM_B.Rot 3410.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/55ca1160-9110-416a-b35d-934c94037269___FAM_B.Rot 3484.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5600cf30-20d3-4d78-8184-d8100f3d8b3b___FAM_B.Rot 3318.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/562500d7-cb82-409f-b681-4224beb1d7b8___FAM_B.Rot 0372.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/56ba4e51-a0c0-4c08-b448-d6a107e38334___FAM_B.Rot 3421.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/56fe18c8-e9bf-43ce-b7b8-960400a4555d___FAM_B.Rot 5092.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/57062172-92bd-40fd-8ec5-4f9e8b1e6e11___FAM_B.Rot 3221.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5735a4b0-0307-4bae-86f5-d02a2988d7f1___FAM_B.Rot 3536.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5763c488-da90-4681-9d43-7ba79174fd44___FAM_B.Rot 0570.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5797a5f5-8bcd-427c-adfb-95961804a98c___FAM_B.Rot 3493.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/57d3f36f-3d36-4f22-88e9-54f07de2a708___FAM_B.Rot 0601.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/57ff63bd-5e16-44ed-ae5b-091e46dda999___FAM_B.Rot 5078.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58130ddc-0d95-4e13-945d-54de9ef50fb9___FAM_B.Rot 3019.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/582eaaed-9c7a-4f3d-a1e8-a8b79efb8175___FAM_B.Rot 3331.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58825c46-8065-482b-8eee-b6a775f69f1c___FAM_B.Rot 0541.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58ae8c77-be8d-4d37-a521-cca064e464de___FAM_B.Rot 3058.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58bfc473-5447-4e92-b867-42a1d8886bb5___FAM_B.Rot 3412.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58d4a2f5-625a-41e1-87ec-885441b56cd4___FAM_B.Rot 3533.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/58e3332c-b8a0-4bb0-9dec-26447ff451cb___FAM_B.Rot 3160.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/590a10cc-dab5-4294-93ae-2c6ee606f9b7___FAM_B.Rot 3288.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/595c4a79-8ce8-4480-beee-95b8bf853879___FAM_B.Rot 3173.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/597cb459-6d10-4b4c-b927-c7808cd370a6___FAM_B.Rot 0395.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/597e8cf7-f504-4eb8-ba2d-b6713bcdf9b8___FAM_B.Rot 3423.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5982e6f4-421b-41ff-a557-a5f91848695b___FAM_B.Rot 3301.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5ad6fd71-d78a-4f4c-b195-1b0a69ae0de3___FAM_B.Rot 3433.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5b6b8d75-4b0a-44fb-90a5-0be2f002171d___FAM_B.Rot 0597.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5c237a28-eeef-4cc6-a6c5-f9360022dd3e___FAM_B.Rot 5081.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5c74cb8c-adfa-4221-bbb9-bdc15edebadc___FAM_B.Rot 3086.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5c9c6671-580c-47a8-9dda-348dd6b03a78___FAM_B.Rot 3010.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5ca2ac16-73d9-475d-bb60-40afddb76ef0___FAM_B.Rot 3409.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5cb2df5c-c699-4e10-af47-76a4b14858bd___FAM_B.Rot 0738.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5ce9d6df-162c-4488-9b80-eadfcbd1d02c___FAM_B.Rot 0563.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5dabcf87-baba-4395-b600-abd6d78a4511___FAM_B.Rot 0506.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5e12ba62-8d95-4348-9278-6ec81b8b7eea___FAM_B.Rot 3186.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5e8d554a-6374-4d36-b389-a56cae97a9d7___FAM_B.Rot 3144.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5ea46817-2610-4fe8-b3d5-3a9e21870972___FAM_B.Rot 0605.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5efc6792-c66a-4ec2-8ca2-3a3664c934b8___FAM_B.Rot 0444.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5f65a7e2-e422-423b-b4f7-f9c7c6d0ef56___FAM_B.Rot 3210.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5fd7b9f6-6399-4d69-9fed-d9f380f1ac04___FAM_B.Rot 3077.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5feef803-3c0a-4dd9-87dd-7705c42b105c___FAM_B.Rot 0642.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/5ffd7e9b-c750-4e10-8046-51d0c866fc8e___FAM_B.Rot 3562.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/602b97d7-0319-4ca2-a8f1-91390a7489de___FAM_B.Rot 3530.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/60984e35-f9d9-4cc8-8fbd-77a1dd6ece0e___FAM_B.Rot 3171.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/613cac81-8048-40f7-892f-bb2e496cd7ea___FAM_B.Rot 0620.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/615114a7-bd90-46f4-a2fe-fb4021bbf4d1___FAM_B.Rot 3227.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/615a2495-64c3-42c6-9388-c2569f0009b5___FAM_B.Rot 3582.JPG,12
/root/autodl-tmp/PV_CORE_19233_audit/raw/color/Grape___Black_rot/61a3d458-6b32-4191-ab56-75ead7362294___FAM_B.Rot 3473.JPG,12
